# Group, Points, X-coord, Y-coord, Z-coord
1.000000,334.000000,0.056807,0.020474,0.000000
1.000000,335.000000,0.055755,0.020395,0.000000
1.000000,336.000000,0.054703,0.020312,0.000000
1.000000,337.000000,0.053651,0.020226,0.000000
1.000000,338.000000,0.052599,0.020137,0.000000
1.000000,339.000000,0.051548,0.020045,0.000000
1.000000,340.000000,0.050496,0.019950,0.000000
1.000000,341.000000,0.049444,0.019851,0.000000
1.000000,342.000000,0.048392,0.019748,0.000000
1.000000,343.000000,0.047340,0.019643,0.000000
1.000000,344.000000,0.046288,0.019533,0.000000
1.000000,345.000000,0.045236,0.019420,0.000000
1.000000,346.000000,0.044184,0.019303,0.000000
1.000000,347.000000,0.043132,0.019181,0.000000
1.000000,348.000000,0.042080,0.019056,0.000000
1.000000,349.000000,0.041028,0.018926,0.000000
1.000000,350.000000,0.039976,0.018792,0.000000
1.000000,351.000000,0.038924,0.018654,0.000000
1.000000,352.000000,0.037872,0.018510,0.000000
1.000000,353.000000,0.036820,0.018362,0.000000
1.000000,354.000000,0.035768,0.018209,0.000000
1.000000,355.000000,0.034716,0.018050,0.000000
1.000000,356.000000,0.033664,0.017885,0.000000
1.000000,357.000000,0.032612,0.017715,0.000000
1.000000,358.000000,0.031560,0.017539,0.000000
1.000000,359.000000,0.030508,0.017356,0.000000
1.000000,360.000000,0.029456,0.017166,0.000000
1.000000,361.000000,0.028404,0.016969,0.000000
1.000000,362.000000,0.027352,0.016765,0.000000
1.000000,363.000000,0.026300,0.016552,0.000000
1.000000,364.000000,0.025248,0.016332,0.000000
1.000000,365.000000,0.024196,0.016101,0.000000
1.000000,366.000000,0.023144,0.015862,0.000000
1.000000,367.000000,0.022092,0.015612,0.000000
1.000000,368.000000,0.021040,0.015350,0.000000
1.000000,369.000000,0.019988,0.015077,0.000000
1.000000,370.000000,0.018936,0.014791,0.000000
1.000000,371.000000,0.017884,0.014490,0.000000
1.000000,372.000000,0.016832,0.014175,0.000000
1.000000,373.000000,0.015780,0.013842,0.000000
1.000000,374.000000,0.014728,0.013490,0.000000
1.000000,375.000000,0.013676,0.013117,0.000000
1.000000,376.000000,0.012624,0.012721,0.000000
1.000000,377.000000,0.011572,0.012299,0.000000
1.000000,378.000000,0.010520,0.011846,0.000000
1.000000,379.000000,0.009468,0.011358,0.000000
1.000000,380.000000,0.008416,0.010828,0.000000
1.000000,381.000000,0.007364,0.010249,0.000000
1.000000,382.000000,0.006312,0.009609,0.000000
1.000000,383.000000,0.005260,0.008892,0.000000
1.000000,384.000000,0.004208,0.008073,0.000000
1.000000,385.000000,0.003156,0.007110,0.000000
1.000000,386.000000,0.002104,0.005921,0.000000
1.000000,387.000000,0.001052,0.004294,0.000000
1.000000,388.000000,0.000000,0.000000,0.000000
1.000000,389.000000,0.000000,-0.000000,0.000000
1.000000,390.000000,0.001052,-0.004294,0.000000
1.000000,391.000000,0.002104,-0.005921,0.000000
1.000000,392.000000,0.003156,-0.007110,0.000000
1.000000,393.000000,0.004208,-0.008073,0.000000
1.000000,394.000000,0.005260,-0.008892,0.000000
1.000000,395.000000,0.006312,-0.009609,0.000000
1.000000,396.000000,0.007364,-0.010249,0.000000
1.000000,397.000000,0.008416,-0.010828,0.000000
1.000000,398.000000,0.009468,-0.011358,0.000000
1.000000,399.000000,0.010520,-0.011846,0.000000
1.000000,400.000000,0.011572,-0.012299,0.000000
1.000000,401.000000,0.012624,-0.012721,0.000000
1.000000,402.000000,0.013676,-0.013117,0.000000
1.000000,403.000000,0.014728,-0.013490,0.000000
1.000000,404.000000,0.015780,-0.013842,0.000000
1.000000,405.000000,0.016832,-0.014175,0.000000
1.000000,406.000000,0.017884,-0.014490,0.000000
1.000000,407.000000,0.018936,-0.014791,0.000000
1.000000,408.000000,0.019988,-0.015077,0.000000
1.000000,409.000000,0.021040,-0.015350,0.000000
1.000000,410.000000,0.022092,-0.015612,0.000000
1.000000,411.000000,0.023144,-0.015862,0.000000
1.000000,412.000000,0.024196,-0.016101,0.000000
1.000000,413.000000,0.025248,-0.016332,0.000000
1.000000,414.000000,0.026300,-0.016552,0.000000
1.000000,415.000000,0.027352,-0.016765,0.000000
1.000000,416.000000,0.028404,-0.016969,0.000000
1.000000,417.000000,0.029456,-0.017166,0.000000
1.000000,418.000000,0.030508,-0.017356,0.000000
1.000000,419.000000,0.031560,-0.017539,0.000000
1.000000,420.000000,0.032612,-0.017715,0.000000
1.000000,421.000000,0.033664,-0.017885,0.000000
1.000000,422.000000,0.034716,-0.018050,0.000000
1.000000,423.000000,0.035768,-0.018209,0.000000
1.000000,424.000000,0.036820,-0.018362,0.000000
1.000000,425.000000,0.037872,-0.018510,0.000000
1.000000,426.000000,0.038924,-0.018654,0.000000
1.000000,427.000000,0.039976,-0.018792,0.000000
1.000000,428.000000,0.041028,-0.018926,0.000000
1.000000,429.000000,0.042080,-0.019056,0.000000
1.000000,430.000000,0.043132,-0.019181,0.000000
1.000000,431.000000,0.044184,-0.019303,0.000000
1.000000,432.000000,0.045236,-0.019420,0.000000
1.000000,433.000000,0.046288,-0.019533,0.000000
1.000000,434.000000,0.047340,-0.019643,0.000000
1.000000,435.000000,0.048392,-0.019748,0.000000
1.000000,436.000000,0.049444,-0.019851,0.000000
1.000000,437.000000,0.050496,-0.019950,0.000000
1.000000,438.000000,0.051548,-0.020045,0.000000
1.000000,439.000000,0.052599,-0.020137,0.000000
1.000000,440.000000,0.053651,-0.020226,0.000000
